Age,Weight,Duration,Calories
41,71.0,16.0,51.0
59,86.0,14.0,80.0
63,73.0,9.0,42.0
67,54.0,5.0,25.0
57,60.0,19.0,96.0
39,69.0,8.0,17.0
21,62.0,14.0,61.0
43,89.0,15.0,75.0
69,88.0,15.0,105.0
21,60.0,16.0,79.0
41,74.0,3.0,9.0
21,83.0,10.0,31.0
70,69.0,8.0,38.0
40,68.0,11.0,53.0
54,82.0,30.0,234.0
44,84.0,3.0,10.0
32,69.0,7.0,29.0
42,69.0,5.0,18.0
41,101.0,14.0,72.0
30,69.0,2.0,8.0
37,95.0,29.0,237.0
48,78.0,5.0,19.0
23,101.0,27.0,165.0
51,48.0,12.0,56.0
41,74.0,25.0,156.0
23,52.0,29.0,203.0
57,57.0,2.0,10.0
33,62.0,20.0,109.0
35,67.0,13.0,62.0
65,98.0,18.0,121.0
32,72.0,29.0,154.0
25,95.0,29.0,202.0
38,76.0,25.0,169.0
37,54.0,13.0,81.0
22,70.0,15.0,72.0
33,60.0,8.0,31.0
25,73.0,15.0,82.0
72,59.0,2.0,6.0
26,100.0,26.0,162.0
25,63.0,22.0,121.0
51,89.0,24.0,180.0
32,59.0,12.0,58.0
21,67.0,5.0,20.0
32,94.0,24.0,124.0
48,95.0,27.0,186.0
40,85.0,30.0,202.0
24,75.0,13.0,55.0
42,87.0,15.0,56.0
65,85.0,8.0,55.0
52,84.0,4.0,15.0
34,79.0,19.0,93.0
44,74.0,26.0,193.0
53,64.0,28.0,176.0
72,83.0,27.0,210.0
35,60.0,26.0,168.0
33,82.0,5.0,16.0
73,106.0,27.0,212.0
25,90.0,19.0,73.0
33,81.0,21.0,117.0
31,52.0,5.0,22.0
28,71.0,20.0,100.0
44,97.0,19.0,128.0
27,85.0,16.0,83.0
39,92.0,19.0,124.0
41,83.0,6.0,26.0
25,71.0,5.0,23.0
58,65.0,27.0,178.0
60,91.0,18.0,119.0
74,80.0,14.0,86.0
27,53.0,10.0,47.0
30,57.0,16.0,80.0
30,65.0,19.0,108.0
20,105.0,21.0,105.0
79,65.0,2.0,9.0
28,79.0,28.0,152.0
66,101.0,8.0,43.0
60,102.0,11.0,57.0
26,58.0,10.0,45.0
52,87.0,9.0,44.0
30,80.0,9.0,35.0
59,57.0,28.0,200.0
55,83.0,14.0,85.0
49,106.0,24.0,197.0
57,84.0,11.0,68.0
61,96.0,26.0,207.0
38,86.0,14.0,68.0
61,62.0,4.0,18.0
78,54.0,2.0,11.0
58,62.0,7.0,26.0
30,68.0,27.0,146.0
43,61.0,3.0,17.0
63,71.0,29.0,197.0
63,45.0,14.0,90.0
53,64.0,8.0,38.0
63,73.0,23.0,151.0
60,67.0,8.0,31.0
28,56.0,20.0,117.0
46,60.0,22.0,142.0
50,102.0,2.0,7.0
23,81.0,21.0,113.0
28,56.0,28.0,188.0
22,96.0,28.0,213.0
42,76.0,29.0,197.0
36,69.0,8.0,34.0
27,73.0,29.0,178.0
40,93.0,2.0,9.0
33,82.0,23.0,128.0
35,72.0,24.0,118.0
70,84.0,26.0,224.0
22,94.0,26.0,161.0
22,91.0,7.0,21.0
24,84.0,26.0,178.0
20,90.0,20.0,114.0
21,70.0,15.0,72.0
21,57.0,18.0,91.0
62,61.0,3.0,13.0
49,78.0,12.0,61.0
34,61.0,1.0,3.0
22,52.0,22.0,128.0
35,55.0,2.0,7.0
31,85.0,10.0,27.0
22,59.0,6.0,24.0
30,58.0,19.0,105.0
42,62.0,24.0,150.0
26,58.0,28.0,180.0
22,57.0,29.0,179.0
62,59.0,29.0,211.0
26,46.0,28.0,173.0
52,69.0,20.0,109.0
24,47.0,20.0,110.0
45,78.0,12.0,65.0
40,79.0,12.0,47.0
35,51.0,18.0,95.0
40,109.0,2.0,5.0
79,87.0,21.0,160.0
21,86.0,23.0,96.0
52,63.0,14.0,76.0
70,73.0,25.0,170.0
66,84.0,24.0,198.0
46,87.0,27.0,187.0
20,81.0,26.0,159.0
61,89.0,11.0,55.0
21,63.0,8.0,25.0
28,75.0,18.0,91.0
23,89.0,8.0,18.0
20,79.0,15.0,57.0
27,90.0,20.0,112.0
62,67.0,28.0,183.0
24,93.0,20.0,80.0
20,76.0,26.0,155.0
32,108.0,17.0,88.0
75,60.0,7.0,30.0
35,39.0,6.0,29.0
28,82.0,2.0,6.0
33,76.0,18.0,63.0
53,54.0,22.0,132.0
38,88.0,27.0,160.0
35,84.0,8.0,19.0
47,76.0,24.0,134.0
30,88.0,4.0,8.0
43,80.0,27.0,166.0
20,60.0,29.0,177.0
22,78.0,12.0,40.0
43,77.0,2.0,7.0
24,78.0,8.0,20.0
28,95.0,2.0,7.0
21,99.0,27.0,128.0
51,90.0,2.0,7.0
48,59.0,1.0,4.0
28,60.0,20.0,105.0
23,62.0,23.0,131.0
58,89.0,2.0,10.0
24,50.0,14.0,70.0
33,79.0,13.0,70.0
25,107.0,9.0,38.0
37,56.0,8.0,37.0
31,100.0,23.0,128.0
35,79.0,26.0,161.0
69,54.0,21.0,125.0
31,58.0,21.0,117.0
43,58.0,29.0,186.0
32,90.0,1.0,3.0
60,102.0,25.0,190.0
34,60.0,4.0,13.0
22,91.0,23.0,120.0
57,89.0,19.0,116.0
64,79.0,17.0,98.0
32,52.0,5.0,22.0
59,90.0,25.0,141.0
45,97.0,8.0,41.0
54,97.0,16.0,106.0
27,59.0,20.0,101.0
52,58.0,11.0,49.0
28,69.0,3.0,9.0
39,50.0,27.0,145.0
27,103.0,29.0,188.0
22,79.0,15.0,57.0
50,67.0,3.0,12.0
72,75.0,15.0,73.0
55,70.0,11.0,44.0
26,58.0,28.0,195.0
79,119.0,14.0,103.0
31,112.0,20.0,138.0
22,77.0,27.0,156.0
65,96.0,16.0,83.0
70,64.0,23.0,157.0
56,84.0,15.0,65.0
42,71.0,16.0,74.0
38,91.0,11.0,63.0
44,90.0,12.0,59.0
32,83.0,14.0,71.0
62,75.0,12.0,60.0
57,66.0,10.0,51.0
32,81.0,5.0,20.0
37,53.0,2.0,8.0
42,93.0,22.0,147.0
46,72.0,18.0,72.0
48,60.0,21.0,110.0
40,76.0,18.0,99.0
22,84.0,26.0,132.0
26,93.0,22.0,117.0
62,94.0,14.0,74.0
49,100.0,3.0,13.0
27,79.0,21.0,119.0
61,87.0,25.0,213.0
22,74.0,8.0,18.0
52,74.0,6.0,25.0
23,42.0,22.0,119.0
53,67.0,29.0,197.0
43,71.0,12.0,56.0
46,73.0,28.0,205.0
69,69.0,6.0,33.0
71,97.0,9.0,48.0
26,36.0,5.0,24.0
27,61.0,17.0,85.0
40,89.0,25.0,157.0
79,81.0,15.0,107.0
24,58.0,27.0,187.0
22,81.0,16.0,76.0
23,69.0,2.0,7.0
74,50.0,19.0,124.0
30,70.0,28.0,175.0
76,86.0,18.0,134.0
61,72.0,13.0,54.0
65,58.0,14.0,82.0
24,60.0,6.0,18.0
24,84.0,21.0,96.0
73,75.0,23.0,152.0
33,97.0,2.0,6.0
47,103.0,3.0,7.0
32,82.0,7.0,19.0
37,62.0,26.0,149.0
47,69.0,29.0,218.0
38,99.0,13.0,63.0
31,59.0,4.0,11.0
37,64.0,14.0,77.0
37,89.0,2.0,6.0
33,64.0,3.0,11.0
22,79.0,19.0,89.0
56,63.0,20.0,140.0
64,95.0,17.0,107.0
29,64.0,8.0,41.0
64,75.0,5.0,23.0
65,54.0,11.0,53.0
29,79.0,9.0,23.0
37,88.0,9.0,37.0
50,45.0,23.0,145.0
24,87.0,12.0,39.0
41,60.0,13.0,67.0
74,83.0,10.0,62.0
20,98.0,5.0,16.0
38,96.0,1.0,2.0
35,98.0,24.0,148.0
68,87.0,11.0,64.0
24,69.0,10.0,50.0
26,78.0,8.0,32.0
61,96.0,2.0,6.0
62,83.0,8.0,23.0
47,72.0,23.0,142.0
69,83.0,29.0,265.0
41,100.0,19.0,121.0
35,86.0,17.0,95.0
23,60.0,3.0,11.0
56,62.0,6.0,30.0
33,97.0,22.0,126.0
21,73.0,17.0,81.0
65,54.0,23.0,136.0
35,55.0,16.0,77.0
22,64.0,21.0,98.0
48,63.0,1.0,4.0
35,69.0,11.0,56.0
48,73.0,7.0,41.0
59,82.0,13.0,53.0
72,73.0,15.0,86.0
22,71.0,1.0,3.0
45,92.0,17.0,95.0
22,90.0,20.0,86.0
27,74.0,4.0,16.0
57,93.0,6.0,31.0
20,78.0,24.0,148.0
57,88.0,28.0,188.0
27,93.0,27.0,157.0
43,61.0,2.0,7.0
21,87.0,12.0,36.0
29,75.0,20.0,102.0
24,71.0,23.0,116.0
72,79.0,6.0,25.0
26,93.0,13.0,46.0
56,61.0,20.0,106.0
66,54.0,19.0,98.0
25,93.0,17.0,77.0
35,75.0,19.0,103.0
24,48.0,4.0,18.0
40,55.0,8.0,32.0
33,64.0,11.0,37.0
24,47.0,20.0,108.0
25,56.0,20.0,95.0
47,59.0,29.0,175.0
20,91.0,10.0,38.0
36,47.0,2.0,8.0
27,75.0,2.0,5.0
27,77.0,29.0,216.0
24,65.0,4.0,11.0
37,59.0,10.0,46.0
32,99.0,1.0,2.0
22,86.0,12.0,53.0
47,94.0,20.0,106.0
39,98.0,3.0,7.0
74,85.0,11.0,51.0
23,68.0,7.0,32.0
39,88.0,25.0,146.0
26,66.0,26.0,151.0
38,70.0,27.0,174.0
47,92.0,14.0,91.0
42,81.0,27.0,178.0
23,78.0,11.0,30.0
54,81.0,19.0,97.0
41,101.0,3.0,7.0
42,84.0,27.0,188.0
21,61.0,30.0,199.0
25,62.0,3.0,13.0
43,53.0,4.0,17.0
41,78.0,28.0,156.0
63,67.0,2.0,9.0
76,68.0,23.0,123.0
79,95.0,17.0,109.0
54,93.0,18.0,131.0
30,67.0,22.0,148.0
27,79.0,2.0,4.0
47,56.0,2.0,10.0
61,87.0,29.0,208.0
65,59.0,5.0,21.0
23,85.0,17.0,77.0
33,80.0,27.0,227.0
39,90.0,13.0,84.0
43,82.0,13.0,51.0
26,76.0,21.0,121.0
42,102.0,30.0,216.0
36,91.0,7.0,16.0
20,93.0,8.0,28.0
61,107.0,20.0,140.0
28,52.0,7.0,26.0
55,94.0,21.0,132.0
79,51.0,4.0,19.0
22,49.0,27.0,164.0
65,82.0,15.0,95.0
43,66.0,20.0,118.0
26,87.0,8.0,11.0
51,68.0,4.0,18.0
42,61.0,20.0,138.0
31,75.0,20.0,91.0
42,60.0,10.0,47.0
26,100.0,4.0,10.0
29,85.0,18.0,65.0
46,73.0,23.0,115.0
64,99.0,28.0,212.0
27,64.0,12.0,53.0
76,64.0,4.0,16.0
66,86.0,18.0,125.0
20,88.0,6.0,22.0
23,91.0,1.0,3.0
20,85.0,7.0,19.0
34,58.0,26.0,168.0
48,58.0,3.0,12.0
22,71.0,9.0,17.0
20,58.0,16.0,60.0
33,63.0,30.0,185.0
27,85.0,17.0,106.0
70,88.0,21.0,134.0
30,93.0,18.0,86.0
75,119.0,13.0,95.0
53,104.0,28.0,213.0
29,83.0,28.0,160.0
45,70.0,4.0,17.0
35,76.0,5.0,10.0
63,106.0,21.0,123.0
71,67.0,27.0,201.0
20,58.0,15.0,65.0
50,102.0,7.0,33.0
73,64.0,26.0,179.0
21,85.0,6.0,12.0
29,55.0,18.0,104.0
39,69.0,24.0,138.0
38,88.0,9.0,43.0
60,70.0,11.0,62.0
31,92.0,13.0,54.0
45,91.0,14.0,72.0
22,84.0,13.0,47.0
45,50.0,17.0,104.0
25,62.0,10.0,43.0
46,69.0,13.0,60.0
43,95.0,8.0,28.0
41,87.0,19.0,121.0
74,100.0,10.0,64.0
26,75.0,11.0,28.0
64,71.0,19.0,113.0
52,58.0,13.0,74.0
48,67.0,9.0,47.0
20,77.0,25.0,136.0
28,82.0,12.0,50.0
68,89.0,4.0,20.0
28,101.0,5.0,17.0
28,99.0,8.0,20.0
56,95.0,14.0,76.0
24,74.0,12.0,43.0
66,60.0,12.0,55.0
34,91.0,21.0,109.0
21,80.0,12.0,65.0
38,68.0,19.0,101.0
29,69.0,24.0,139.0
49,75.0,26.0,165.0
27,90.0,11.0,48.0
23,88.0,4.0,10.0
33,70.0,23.0,137.0
40,84.0,18.0,104.0
66,61.0,23.0,146.0
79,70.0,23.0,136.0
62,92.0,24.0,183.0
67,62.0,10.0,50.0
42,95.0,21.0,138.0
58,49.0,27.0,184.0
47,81.0,17.0,103.0
38,67.0,6.0,19.0
23,65.0,16.0,63.0
22,96.0,13.0,44.0
45,56.0,25.0,159.0
63,56.0,17.0,112.0
56,90.0,9.0,40.0
54,58.0,16.0,92.0
74,85.0,28.0,209.0
47,67.0,13.0,62.0
41,65.0,13.0,73.0
26,81.0,28.0,159.0
23,56.0,18.0,85.0
74,88.0,9.0,50.0
50,65.0,10.0,52.0
31,77.0,16.0,83.0
46,62.0,18.0,94.0
22,91.0,12.0,52.0
48,94.0,6.0,24.0
31,89.0,15.0,57.0
41,104.0,9.0,40.0
21,52.0,26.0,159.0
76,106.0,2.0,10.0
69,92.0,8.0,46.0
49,55.0,26.0,154.0
32,62.0,2.0,9.0
22,89.0,15.0,58.0
47,64.0,15.0,83.0
57,62.0,16.0,87.0
52,62.0,28.0,201.0
32,86.0,23.0,112.0
58,57.0,12.0,59.0
21,67.0,13.0,60.0
67,67.0,17.0,89.0
54,71.0,23.0,141.0
52,58.0,21.0,143.0
36,97.0,15.0,95.0
55,82.0,27.0,179.0
50,72.0,8.0,36.0
32,65.0,6.0,20.0
66,58.0,24.0,166.0
64,91.0,11.0,58.0
25,63.0,25.0,135.0
56,55.0,17.0,92.0
25,66.0,9.0,35.0
39,62.0,16.0,75.0
47,64.0,18.0,123.0
22,60.0,6.0,18.0
25,75.0,29.0,167.0
76,68.0,11.0,70.0
61,74.0,4.0,19.0
68,56.0,16.0,86.0
70,93.0,29.0,273.0
51,85.0,16.0,82.0
69,92.0,18.0,127.0
28,58.0,7.0,25.0
32,63.0,10.0,50.0
51,63.0,20.0,123.0
76,94.0,7.0,43.0
67,91.0,17.0,113.0
47,57.0,11.0,60.0
43,60.0,30.0,169.0
74,97.0,11.0,75.0
26,61.0,23.0,120.0
71,90.0,7.0,44.0
68,95.0,15.0,95.0
62,71.0,9.0,44.0
65,89.0,5.0,25.0
62,67.0,6.0,28.0
29,64.0,12.0,55.0
65,51.0,9.0,36.0
20,87.0,30.0,188.0
55,60.0,20.0,106.0
70,90.0,14.0,91.0
48,74.0,1.0,4.0
50,93.0,26.0,165.0
35,83.0,11.0,44.0
78,72.0,13.0,64.0
54,80.0,21.0,147.0
73,100.0,10.0,58.0
26,43.0,17.0,100.0
41,88.0,7.0,26.0
46,74.0,1.0,3.0
30,77.0,29.0,194.0
22,60.0,20.0,103.0
22,63.0,29.0,186.0
27,73.0,16.0,77.0
52,84.0,24.0,168.0
24,80.0,13.0,62.0
26,63.0,10.0,42.0
55,81.0,4.0,21.0
27,75.0,5.0,6.0
79,81.0,6.0,46.0
48,83.0,16.0,82.0
28,54.0,21.0,126.0
27,64.0,8.0,34.0
36,76.0,29.0,184.0
25,62.0,16.0,71.0
55,53.0,22.0,129.0
48,101.0,11.0,62.0
61,50.0,15.0,61.0
23,78.0,7.0,28.0
54,60.0,28.0,208.0
70,92.0,3.0,11.0
26,52.0,21.0,103.0
25,94.0,5.0,18.0
36,57.0,13.0,58.0
40,79.0,10.0,42.0
76,78.0,15.0,118.0
72,74.0,27.0,167.0
41,89.0,27.0,189.0
68,88.0,4.0,21.0
56,88.0,8.0,47.0
71,60.0,16.0,85.0
20,72.0,8.0,23.0
23,80.0,17.0,73.0
42,96.0,11.0,40.0
75,84.0,26.0,226.0
50,75.0,20.0,137.0
72,76.0,28.0,205.0
51,62.0,11.0,43.0
77,58.0,14.0,70.0
78,62.0,19.0,108.0
26,61.0,19.0,105.0
48,56.0,8.0,37.0
30,53.0,16.0,92.0
56,62.0,23.0,159.0
65,61.0,11.0,69.0
44,71.0,30.0,194.0
56,66.0,2.0,8.0
26,94.0,11.0,41.0
24,75.0,17.0,82.0
66,71.0,17.0,104.0
45,72.0,18.0,101.0
32,97.0,27.0,195.0
21,55.0,30.0,182.0
39,62.0,25.0,171.0
40,94.0,9.0,30.0
41,102.0,20.0,101.0
20,77.0,8.0,31.0
62,80.0,6.0,27.0
36,83.0,24.0,134.0
28,77.0,20.0,108.0
28,88.0,4.0,9.0
41,91.0,14.0,71.0
35,66.0,8.0,43.0
50,103.0,3.0,13.0
21,68.0,21.0,104.0
71,85.0,8.0,42.0
31,74.0,25.0,125.0
27,79.0,10.0,36.0
38,68.0,17.0,89.0
66,75.0,30.0,220.0
71,58.0,18.0,109.0
24,76.0,16.0,63.0
32,96.0,27.0,170.0
42,64.0,6.0,23.0
76,86.0,28.0,259.0
25,63.0,17.0,86.0
28,53.0,13.0,70.0
30,83.0,6.0,7.0
26,64.0,4.0,15.0
26,66.0,16.0,44.0
27,82.0,29.0,178.0
21,89.0,4.0,7.0
63,82.0,11.0,57.0
21,69.0,14.0,70.0
42,67.0,10.0,50.0
65,52.0,25.0,175.0
76,65.0,20.0,124.0
33,94.0,11.0,33.0
40,61.0,10.0,45.0
51,74.0,26.0,190.0
23,85.0,26.0,146.0
28,77.0,22.0,123.0
20,84.0,27.0,155.0
63,63.0,9.0,54.0
26,95.0,29.0,191.0
32,57.0,23.0,131.0
58,94.0,24.0,154.0
21,53.0,26.0,153.0
23,64.0,28.0,200.0
26,70.0,28.0,152.0
35,72.0,25.0,129.0
61,91.0,26.0,197.0
21,69.0,28.0,180.0
23,87.0,9.0,12.0
25,63.0,6.0,20.0
32,84.0,22.0,116.0
23,60.0,18.0,91.0
54,99.0,16.0,104.0
21,70.0,17.0,65.0
21,94.0,3.0,6.0
36,86.0,14.0,69.0
23,57.0,21.0,123.0
70,64.0,15.0,91.0
24,74.0,16.0,79.0
66,63.0,8.0,45.0
46,59.0,8.0,38.0
68,70.0,28.0,173.0
72,85.0,20.0,108.0
22,83.0,19.0,116.0
33,105.0,27.0,168.0
29,69.0,24.0,151.0
25,105.0,10.0,28.0
59,54.0,15.0,87.0
55,63.0,11.0,52.0
35,91.0,22.0,136.0
26,50.0,10.0,47.0
55,67.0,30.0,208.0
75,67.0,29.0,196.0
41,80.0,25.0,155.0
27,96.0,20.0,130.0
55,69.0,30.0,230.0
73,93.0,7.0,50.0
68,98.0,28.0,230.0
59,84.0,16.0,81.0
32,91.0,24.0,192.0
47,83.0,18.0,116.0
41,86.0,21.0,130.0
25,66.0,11.0,49.0
29,103.0,7.0,21.0
35,63.0,24.0,154.0
26,66.0,4.0,14.0
31,62.0,4.0,12.0
53,85.0,13.0,70.0
27,93.0,18.0,91.0
29,83.0,20.0,96.0
42,66.0,8.0,34.0
56,89.0,21.0,121.0
30,76.0,8.0,17.0
42,95.0,18.0,91.0
53,66.0,3.0,11.0
23,77.0,13.0,73.0
58,59.0,5.0,21.0
37,85.0,26.0,156.0
39,89.0,27.0,187.0
75,73.0,16.0,102.0
26,84.0,15.0,57.0
67,86.0,2.0,8.0
71,64.0,11.0,50.0
72,63.0,4.0,18.0
43,62.0,17.0,88.0
26,67.0,29.0,134.0
47,93.0,25.0,132.0
28,98.0,28.0,184.0
43,54.0,19.0,101.0
28,87.0,11.0,42.0
67,68.0,20.0,104.0
30,47.0,29.0,181.0
35,86.0,28.0,195.0
23,65.0,26.0,158.0
33,59.0,20.0,103.0
62,79.0,12.0,72.0
62,87.0,11.0,63.0
44,67.0,17.0,78.0
28,59.0,14.0,65.0
29,68.0,18.0,87.0
33,92.0,26.0,154.0
50,78.0,10.0,48.0
64,54.0,10.0,49.0
31,73.0,19.0,88.0
58,43.0,26.0,199.0
21,63.0,6.0,20.0
27,56.0,10.0,38.0
41,71.0,23.0,155.0
45,74.0,28.0,180.0
61,55.0,8.0,41.0
34,84.0,16.0,62.0
31,65.0,15.0,74.0
26,94.0,12.0,55.0
37,89.0,17.0,108.0
48,81.0,14.0,82.0
23,71.0,18.0,98.0
33,75.0,5.0,17.0
39,63.0,2.0,6.0
79,90.0,27.0,264.0
26,45.0,6.0,28.0
20,56.0,6.0,26.0
42,60.0,22.0,131.0
27,55.0,15.0,72.0
27,63.0,13.0,61.0
38,75.0,26.0,143.0
52,70.0,25.0,174.0
42,96.0,7.0,32.0
31,70.0,3.0,10.0
43,50.0,2.0,6.0
29,72.0,13.0,62.0
73,57.0,7.0,35.0
20,91.0,21.0,92.0
43,79.0,24.0,144.0
58,67.0,6.0,24.0
41,60.0,24.0,150.0
26,56.0,19.0,98.0
45,72.0,13.0,81.0
68,90.0,12.0,62.0
30,86.0,9.0,29.0
73,82.0,27.0,223.0
79,75.0,8.0,45.0
43,69.0,3.0,12.0
31,94.0,16.0,63.0
73,57.0,6.0,32.0
32,74.0,4.0,9.0
65,79.0,6.0,27.0
28,65.0,18.0,96.0
65,91.0,8.0,40.0
32,57.0,16.0,74.0
77,75.0,11.0,62.0
62,98.0,3.0,16.0
35,74.0,26.0,185.0
28,86.0,13.0,51.0
40,74.0,4.0,14.0
36,85.0,20.0,125.0
35,65.0,14.0,64.0
72,64.0,27.0,205.0
34,68.0,30.0,180.0
64,102.0,27.0,223.0
29,78.0,14.0,76.0
45,64.0,21.0,125.0
43,63.0,11.0,51.0
55,62.0,23.0,141.0
28,82.0,30.0,201.0
44,92.0,15.0,72.0
67,93.0,7.0,19.0
43,54.0,24.0,160.0
47,79.0,7.0,28.0
31,65.0,9.0,42.0
68,65.0,11.0,64.0
34,67.0,20.0,99.0
27,64.0,2.0,8.0
27,78.0,9.0,25.0
42,92.0,22.0,127.0
74,46.0,29.0,213.0
25,80.0,26.0,162.0
34,75.0,18.0,87.0
34,67.0,27.0,174.0
29,93.0,15.0,62.0
35,62.0,10.0,57.0
33,74.0,30.0,184.0
38,59.0,11.0,45.0
46,76.0,10.0,32.0
73,109.0,10.0,58.0
32,74.0,25.0,147.0
28,96.0,11.0,32.0
20,86.0,16.0,52.0
68,57.0,22.0,118.0
68,63.0,21.0,125.0
33,91.0,25.0,133.0
60,59.0,23.0,154.0
38,97.0,10.0,42.0
61,83.0,28.0,211.0
47,67.0,6.0,22.0
58,66.0,22.0,128.0
35,104.0,22.0,152.0
31,68.0,27.0,155.0
23,95.0,5.0,14.0
78,64.0,20.0,131.0
79,77.0,7.0,43.0
62,75.0,27.0,200.0
21,91.0,11.0,40.0
74,79.0,9.0,66.0
25,86.0,26.0,110.0
77,89.0,15.0,88.0
32,72.0,11.0,48.0
44,79.0,17.0,82.0
78,79.0,15.0,122.0
30,62.0,21.0,118.0
45,87.0,4.0,14.0
20,69.0,25.0,147.0
35,54.0,15.0,81.0
31,66.0,26.0,175.0
48,55.0,19.0,94.0
38,68.0,2.0,9.0
74,54.0,13.0,79.0
47,69.0,19.0,108.0
70,71.0,12.0,61.0
39,82.0,5.0,13.0
21,65.0,2.0,8.0
78,100.0,2.0,13.0
49,49.0,19.0,96.0
56,95.0,26.0,205.0
40,57.0,23.0,142.0
55,53.0,12.0,66.0
26,88.0,25.0,138.0
37,57.0,18.0,97.0
22,48.0,27.0,181.0
40,59.0,29.0,231.0
41,76.0,30.0,175.0
37,67.0,29.0,189.0
42,87.0,30.0,220.0
33,81.0,12.0,56.0
38,91.0,26.0,199.0
35,57.0,25.0,147.0
31,60.0,12.0,56.0
34,86.0,25.0,139.0
22,91.0,29.0,143.0
26,84.0,15.0,57.0
25,76.0,13.0,50.0
38,102.0,17.0,81.0
29,97.0,7.0,22.0
58,86.0,16.0,107.0
50,90.0,16.0,98.0
39,101.0,16.0,110.0
52,111.0,4.0,21.0
25,95.0,12.0,60.0
38,102.0,18.0,118.0
54,70.0,28.0,166.0
34,94.0,4.0,13.0
40,91.0,22.0,144.0
21,95.0,13.0,45.0
30,73.0,1.0,4.0
43,74.0,1.0,3.0
36,60.0,17.0,96.0
68,90.0,11.0,78.0
54,78.0,29.0,215.0
28,97.0,11.0,44.0
29,102.0,21.0,122.0
25,81.0,10.0,36.0
26,81.0,12.0,37.0
56,77.0,9.0,55.0
67,58.0,9.0,48.0
31,75.0,27.0,155.0
39,79.0,10.0,44.0
44,67.0,9.0,42.0
32,72.0,9.0,26.0
22,91.0,23.0,110.0
28,69.0,2.0,5.0
28,47.0,13.0,67.0
71,88.0,5.0,17.0
79,91.0,12.0,81.0
26,62.0,10.0,39.0
72,91.0,12.0,57.0
46,91.0,7.0,18.0
41,58.0,13.0,59.0
51,71.0,16.0,92.0
31,86.0,21.0,142.0
24,86.0,17.0,79.0
26,72.0,28.0,160.0
51,69.0,23.0,145.0
73,68.0,17.0,90.0
59,86.0,26.0,176.0
67,67.0,10.0,33.0
47,70.0,8.0,39.0
44,72.0,8.0,40.0
38,88.0,5.0,18.0
27,59.0,4.0,16.0
57,78.0,4.0,11.0
32,66.0,7.0,23.0
52,90.0,5.0,17.0
39,58.0,24.0,150.0
56,108.0,28.0,220.0
40,71.0,26.0,164.0
45,76.0,23.0,118.0
49,86.0,18.0,102.0
50,60.0,7.0,34.0
69,68.0,5.0,22.0
53,91.0,27.0,165.0
52,58.0,4.0,19.0
29,50.0,17.0,89.0
55,65.0,15.0,82.0
69,86.0,15.0,88.0
43,84.0,15.0,42.0
47,89.0,9.0,39.0
36,72.0,9.0,29.0
30,61.0,5.0,16.0
23,82.0,17.0,76.0
35,100.0,18.0,104.0
23,81.0,10.0,31.0
64,70.0,24.0,154.0
21,81.0,20.0,84.0
63,58.0,12.0,71.0
27,56.0,24.0,143.0
22,70.0,23.0,108.0
59,87.0,26.0,227.0
20,92.0,7.0,26.0
33,84.0,18.0,104.0
69,82.0,23.0,158.0
23,79.0,13.0,58.0
48,52.0,14.0,71.0
56,71.0,7.0,28.0
33,88.0,15.0,63.0
32,59.0,7.0,31.0
69,93.0,10.0,60.0
44,85.0,17.0,92.0
55,101.0,16.0,98.0
39,61.0,1.0,4.0
45,72.0,3.0,12.0
79,56.0,5.0,26.0
24,91.0,5.0,18.0
31,66.0,27.0,204.0
55,76.0,19.0,113.0
60,54.0,16.0,96.0
51,83.0,23.0,104.0
26,79.0,1.0,1.0
53,58.0,30.0,214.0
36,78.0,30.0,223.0
48,68.0,23.0,122.0
76,103.0,8.0,46.0
43,92.0,23.0,144.0
21,53.0,6.0,26.0
26,87.0,15.0,67.0
66,76.0,11.0,57.0
59,73.0,6.0,24.0
20,69.0,2.0,4.0
39,53.0,17.0,104.0
28,48.0,6.0,28.0
37,90.0,11.0,29.0
24,63.0,2.0,6.0
43,85.0,28.0,201.0
49,93.0,25.0,176.0
41,79.0,7.0,20.0
38,53.0,2.0,7.0
25,78.0,24.0,122.0
34,62.0,4.0,13.0
71,76.0,13.0,63.0
47,58.0,11.0,47.0
25,61.0,2.0,5.0
46,98.0,14.0,87.0
27,67.0,19.0,120.0
25,94.0,28.0,153.0
69,65.0,7.0,36.0
71,57.0,21.0,139.0
21,89.0,6.0,17.0
26,89.0,29.0,196.0
78,67.0,25.0,178.0
53,91.0,20.0,138.0
22,92.0,27.0,187.0
20,61.0,2.0,8.0
50,83.0,11.0,61.0
51,80.0,24.0,155.0
35,61.0,27.0,189.0
20,66.0,14.0,60.0
73,77.0,8.0,39.0
53,98.0,16.0,91.0
44,84.0,18.0,103.0
56,60.0,29.0,186.0
33,67.0,2.0,8.0
43,77.0,20.0,116.0
73,95.0,5.0,34.0
41,77.0,6.0,13.0
38,92.0,11.0,53.0
23,87.0,26.0,167.0
57,78.0,2.0,8.0
63,85.0,28.0,232.0
57,56.0,15.0,91.0
62,66.0,28.0,189.0
52,67.0,1.0,4.0
22,88.0,18.0,66.0
62,53.0,15.0,83.0
21,88.0,29.0,201.0
44,77.0,8.0,37.0
78,99.0,9.0,55.0
75,77.0,14.0,73.0
33,88.0,23.0,124.0
65,66.0,1.0,5.0
42,101.0,7.0,24.0
46,62.0,26.0,158.0
